Date,Open,High,Low,Close,Volume
2023-11-19,179.4,184.32,179.11,183.67,30251591
2023-11-26,182.32,186.115,182.225,185.52,19499110
2023-12-03,186.56,192.395,185.93,192.01,49915257
2023-12-10,189.599,190.38,184.9,185.64,44952099
2023-12-17,184.5,189.82,183.1513,187,41643919
2023-12-24,187.5,191.88,187.24,190.27,29182233
2023-12-31,190.97,193.1823,190.4,191.17,21099814
2024-01-07,191.44,191.89,188.16,189.35,26585840
2024-01-14,187.21,191.08,186.56,189.71,28821727
2024-01-21,189.15,189.26,185.45,187.93,25596120
2024-01-28,187.23,188.37,186.32,187.01,25239530
2024-02-04,188.31,191.36,187.1899,188.61,36107979
2024-02-11,186.875,189.39,186.7,187.6,24865162
2024-02-18,186.6,187.27,183.78,186.34,34010994
2024-02-25,187.96,189.18,187.05,188.62,22699197
2024-03-03,187.79,193.4,187.53,192.89,32741080
2024-03-10,194.15,203.3,193.88,201.63,54291690
2024-03-17,201.71,202.41,199.16,199.71,34117890
2024-03-24,199.66,203.92,198.935,200.35,35773152
2024-03-31,201.19,206.05,200.965,205.72,25022880
2024-04-07,208.68,215.74,206.29,215.14,64204404
2024-04-14,215.98,225.09,214.61,216.89,79042203
2024-04-21,217.94,222.36,215.16,221.05,50683660
2024-04-28,216.35,217.0676,213.87,216.62,42750673
2024-05-05,216.02,217.215,210.71,212.96,42999242
2024-05-12,215.14,219.6,213.5,218.71,33397334
2024-05-19,217.06,223.8501,215.8,223.66,33640326
2024-05-26,223.79,225.66,215.66,215.92,32646880
2024-06-02,218.43,218.59,214.65,215.3,16683122
2024-06-09,215.92,219.97,211.54,211.6,34640180
2024-06-16,213.13,216.55,212.26,215.73,27073204
2024-06-23,214.9,218.7413,213.6,214.78,25025001
2024-06-30,215.55,215.94,212.1204,215.01,22097882
2024-07-07,215.25,221.28,214.485,220.93,19725456
2024-07-14,219.64,224.1489,217.265,223.11,29754769
2024-07-21,223.39,229.65,221.41,221.73,39561928
2024-07-28,221.58,224.88,217.52,220.63,32714381
2024-08-04,221.26,228.76,219.045,225.34,35247751
2024-08-11,220.56,225.28,220.11,224.56,39357166
2024-08-18,226.14,232.02,225.12,231.99,34961838
2024-08-25,230.15,234.01,228.26,232.02,30759356
2024-09-01,233.45,233.61,230.5501,231.29,23815596
2024-09-08,230.38,232.89,228.52,230.63,22267834
2024-09-15,231.26,238.98,230.39,238.68,29964531
2024-09-22,238.73,242.625,235.3,242.21,34897416
2024-09-29,242.97,247.37,242.585,245.02,36576658
2024-10-06,243.97,246.98,242.5,245,35949760
2024-10-13,244.58,245.92,240.63,245.47,26221555
2024-10-20,245.16,251.37,244.26,251.27,28005446
2024-10-27,252.74,253.94,250.2,253.32,33482532
2024-11-03,253.01,257.71,252.2,252.47,35694615
2024-11-10,253.32,253.9893,244.9506,247.96,40300897
2024-11-17,242.73,242.73,236.1326,236.59,45792960
2024-11-24,240.46,250.39,240.45,249.84,34872218
2024-12-01,244.27,245.81,241.48,245.59,25318087
2024-12-08,244.46,245.34,242.15,242.95,21278308
2024-12-15,246.35,251.26,244.27,244.29,37139451
2024-12-22,245.345,245.54,238.73,242.1,33388596
2024-12-29,241.6,243.56,240.65,241.4,17636724
2025-01-05,241.08,245.53,239.58,243.49,17162086
2025-01-12,242.33,249.04,242.05,248.21,27532701
2025-01-19,246.32,251.39,245.151,249.27,37257261
2025-01-26,252.06,257.07,251.83,255.65,26734759
2025-02-02,253.83,259.99,251.92,258.56,38750278
2025-02-09,259.765,266.345,259.5236,263.9,51938107
2025-02-16,268,270.39,265.45,266.29,49642628
2025-02-23,269.68,271.84,269.24,270.74,33802732
2025-03-02,271.45,272.32,261.25,263.27,43609287
2025-03-09,265.07,270.34,265.07,268.39,39765027
2025-03-16,267.62,276.3,265.64,275.24,50373116
2025-03-23,275.54,281.479,275.39,278.49,42224731
2025-03-30,278.89,284.64,276.86,284.06,34742126
2025-04-06,287.53,289.13,278.02,279.72,82964983
2025-04-13,278.855,299.275,272.58,297.93,98706635
2025-04-20,295.54,308.0599,294.53,306.12,59417628
2025-04-27,315.015,317.63,300.59,304.73,102572571
2025-05-04,304.16,309.11,295.32,297.98,48206912
2025-05-11,305.92,315.62,303.05,306.84,47119969
2025-05-18,298.3,300.3,291.78,294.24,67080854
2025-05-25,297.845,310.25,296.482,309.75,59965397
2025-06-01,303.81,306.89,301.5,303.6,37437491
2025-06-08,309.21,312.2,305.1,305.18,49014362
2025-06-15,305.332,317.6,305.06,316.29,51603860
2025-06-22,314.8,314.87,309.25,310.13,39248051
2025-06-29,310.34,312.67,299.89,301.22,51545073
2025-07-06,302.385,309.395,301.95,307.14,31119948
2025-07-13,305.07,310.28,302.77,309.14,46083126
2025-07-20,309.07,311.09,305.12,308.39,43831526
2025-07-27,311.9,316.24,306.2,307.4,52310274
2025-08-03,306.46,309.55,300.955,309.11,50300469
2025-08-10,310.8,313.53,309.84,313.05,52833142
2025-08-17,308.565,310.39,306.52,307.43,36554851
2025-08-24,307.8,311.025,305.19,310.58,31030957
2025-08-31,309.75,318.09,309.67,318.07,45315803
2025-09-07,320.948,331.44,320.24,331.05,65078032
2025-09-14,333.66,338.31,326.19,335.42,70907286
2025-09-21,336.3075,341.24,333.81,339.18,69162549
2025-09-28,342.735,348.75,341.84,346.74,67817264
2025-10-05,351.79,358.67,350.865,357.64,75231596
2025-10-12,362.16,373.57,361.37,369.12,119850303
2025-10-19,376.48,397.28,375.5797,388.99,153168786
2025-10-26,397.45,403.3,368.93,377.52,146107862
2025-11-02,371.13,371.59,360.12,368.12,87697708
2025-11-09,368.91,370.84,361.39,368.31,45103078
2025-11-16,375.93,388.18,370.89,375.96,71479008
2025-11-23,374.035,380.17,368.52,374.27,55795562
2025-11-30,374.88,388,374.19,387.88,36907602
2025-12-07,390.61,391.735,382.9103,386.44,43372030
2025-12-14,387.07,400.39,384.01,395.44,50333976
2025-12-21,397.76,402.21,394.0738,399.02,52735795
2025-12-28,406.98,418.45,405.72,416.74,44589997
2026-01-04,403.66,403.8,395.33,398.28,51425577
