Date,Open,High,Low,Close,Volume
2021-08-15,78.4305,79.5233,78.2838,79.4939,61827217.712136
2021-08-22,78.8796,79.0938,76.9562,77.5706,107975599.36731
2021-08-29,77.9903,78.86,77.957,78.7915,93207413.996186
2021-09-05,78.7622,80.2365,78.5812,80.1289,89603949.502758
2021-09-12,80.2561,80.3392,79.2161,79.2406,84401423.274792
2021-09-19,80.0115,80.1093,78.3327,78.5958,133745996.52931
2021-09-26,76.8779,79.2993,76.4778,78.4012,166480404.87976
2021-10-03,78.1761,78.4354,75.6618,76.3506,183702107.74924
2021-10-10,76.1158,76.4582,74.6219,76.1354,142479326.46116
2021-10-17,76.3114,78.1028,75.7939,78.0881,111707208.1536
2021-10-24,77.4972,78.7524,77.3612,78.5958,85401580.858712
2021-10-31,78.3914,79.1036,78.1664,78.5861,85345577.079361
2021-11-07,79.0351,79.8951,78.8796,79.8951,76929324.212182
2021-11-14,79.9332,80.0604,78.635,79.4548,72419657.44409
2021-11-21,79.6505,79.6652,78.3914,78.4403,72357868.277057
2021-11-28,78.3327,78.5665,75.0426,75.3057,105038112.7241
2021-12-05,75.9015,76.3995,74.3685,75.2079,222242824.19383
2021-12-12,75.7156,77.7956,75.4525,77.1998,139486299.07404
2021-12-19,75.5591,76.2332,74.437,74.8371,182252605.44137
2021-12-26,74.3978,76.829,74.1973,76.6529,101374981.05389
2022-01-02,76.692,77.5119,76.6822,76.9748,91851999.8775
2022-01-09,77.4248,78.3053,76.5098,77.0628,131267067.27775
2022-01-16,76.2019,78.2074,75.6834,77.2878,161850895.74792
2022-01-23,76.378,76.7497,74.5583,74.6855,174715826.56219
2022-01-30,73.2767,74.5192,71.9364,73.1104,292455165.09437
2022-02-06,73.0916,75.5366,73.0712,74.4213,209706260.12744
2022-02-13,74.48,76.2117,73.8245,74.0398,153159840.03228
2022-02-20,73.7365,75.3507,73.0517,73.668,171293067.52866
2022-02-27,73.0027,73.5506,69.4416,73.0223,196688829.15146
2022-03-06,71.5255,72.5527,66.9469,67.5339,247966048.98099
2022-03-13,67.1034,69.1775,65.0979,67.1621,239104984.63975
2022-03-20,68.1796,72.2299,67.6415,72.1712,189651064.49158
2022-03-27,71.9657,72.5332,71.3494,72.1614,117212934.69303
2022-04-03,71.7016,73.7463,71.3738,72.6799,130598584.12979
2022-04-10,72.5234,73.0027,70.6743,71.3102,131963554.35969
2022-04-17,71.007,71.1684,69.8525,70.4591,93110969.743642
2022-04-24,70.146,71.638,68.8742,68.9427,144595406.62324
2022-05-01,68.1992,68.6689,66.5901,67.1524,213149897.6643
2022-05-08,66.9078,68.7862,65.4011,65.812,224845612.87161
2022-05-15,64.6087,65.5675,63.2293,65.5381,236803896.77454
2022-05-22,65.2544,66.8686,65.0294,66.3012,151944358.70047
2022-05-29,67.0056,68.9231,66.8589,68.9036,98942025.191344
2022-06-05,68.6688,69.1971,67.5633,68.1894,98464801.236113
2022-06-12,68.9818,69.0797,64.49,64.69,116457676.58519
2022-06-19,63.03,63.47,61.12,61.48,211733520
2022-06-26,62.58,63.79,61.27,63.77,119977068
2022-07-03,63.66,64.22,61.47,62.64,121764605
2022-07-10,60.66,62.559,60.41,62.35,79291730
2022-07-17,61.57,61.83,59.54,61.4,103914996
2022-07-24,62.26,64.19,61.55,63.4,105935339
2022-07-31,63.88,65.76,63,65.72,93350327
2022-08-07,65.7,66.08,64.57,65.01,83603274
2022-08-14,65.53,66.77,64.7047,66.76,65027488
2022-08-21,66.19,66.455,64.5412,64.69,78614142
2022-08-28,63.99,64.5,62.665,62.71,84569038
2022-09-04,62.43,63.06,60.23,60.47,135045818
2022-09-11,60.76,62.495,59.825,62.44,83396267
2022-09-18,63.22,63.585,60.06,60.4,123001455
2022-09-25,59.71,60.65,56.3101,56.76,125065835
2022-10-02,56.18,57.0274,55.22,56.01,185250381
2022-10-09,56.59,59.5,56.36,56.83,149351357
2022-10-16,56.7983,57.4,54.61,56.01,153699361
2022-10-23,57.23,58.3,56.215,57.99,146317438
2022-10-30,57.78,60.25,57.485,59.87,108591516
2022-11-06,59.2,60.8246,58.06,60.75,157578014
2022-11-13,60.97,65.555,60.705,65.46,115918243
2022-11-20,64.93,65.93,64.2,65.15,118940619
2022-11-27,64.6,66.76,64.37,66.62,60911270
2022-12-04,66.29,68.06,65.715,67.72,138692309
2022-12-11,67.49,67.68,66.25,66.91,121095847
2022-12-18,66.9,68.775,65.125,65.42,120322831
2022-12-25,65.63,66.3857,65.09,65.89,93521254
2023-01-01,65.94,66.4963,65.29,65.64,73858708
2023-01-08,66.46,68.17,65.9,68.13,87259019
2023-01-15,68.65,70.55,68.17,70.53,97796198
2023-01-22,70.78,71.68,70.015,71.01,112927955
2023-01-29,70.7,71.82,70.665,71.6,78731014
2023-02-05,71.34,72.445,70.795,71.42,99695053
2023-02-12,70.72,71.925,70.22,70.67,83687801
2023-02-19,70.77,71.83,70.385,71.02,66839522
2023-02-26,70.52,70.77,68.76,69.04,78315295
2023-03-05,69.84,70.92,69.205,70.88,113308761
2023-03-12,70.72,71,68.58,68.65,127243537
2023-03-19,67.93,69.1,66.07,67.18,140194285
2023-03-26,67.93,70.22,67.805,68.82,107867340
2023-04-02,69.24,71.68,69.085,71.52,122861878
2023-04-09,71.69,72.32,71.36,71.94,66075695
